facility_id|license|dba_name|facility_type|address|city|state|zip|latitude|longitude|location|has_location
28967|2535651|CICS RALPH ELLISON ANNEX|School|8035 S HONORE ST |CHICAGO|IL|60620|41.747407|-87.669282|(41.7474070639852, -87.66928199712233)|t
28968|2535660|NANDO'S PERI-PERI|Restaurant|117 E LAKE ST|CHICAGO|IL|60601|41.885655|-87.624000|"
,  
(41.88565513189689, -87.62399987533252)"|t
28969|2535661|NANDO'S PERI-PERI|Restaurant|117 E LAKE ST |CHICAGO|IL|60601|41.885655|-87.624000|(41.88565513189689, -87.62399987533252)|t
28970|2535670|CHEMA'S RESTAURANT INC|Restaurant|3434 W NORTH AVE |CHICAGO|IL|60647|41.910146|-87.713237|(41.910145884394176, -87.71323658718163)|t
28971|2535686|TAYLOR-MADE SCHOLARS EARLY LEARNING CENTER|Daycare Above and Under 2 Years|2650 E 95TH ST|CHICAGO|IL|60617|41.722776|-87.559074|"
,  
(41.72277551670635, -87.55907436573939)"|t
28972|2535691|A 87 CAFE AND RESTAURANT,CORP|Restaurant|4393 N ELSTON AVE |CHICAGO|IL|60641|41.960675|-87.729113|(41.960675000549436, -87.72911256246014)|t
28973|2535721|ALL STAR FUEL AND FOOD|Grocery Store|2310-2316 E 79TH ST |CHICAGO|IL|60649|41.751818|-87.568190|(41.75181780181581, -87.56818989047763)|t
28974|2535730|RUBIANNA PASTA & THINGS|Restaurant|6319 S DR MARTIN LUTHER KING JR DR |CHICAGO|IL|60637|41.779555|-87.615462|(41.779555319953104, -87.61546236652772)|t
28975|2535767|URBAN CHILD ACADEMY|Children's Services Facility|162 W SUPERIOR ST |CHICAGO|IL|60654|41.895710|-87.633747|(41.89571022936482, -87.63374675097323)|t
28976|2535775|MEMO'S CATERING|Mobile Food Dispenser|1204 W 36TH PL |CHICAGO|IL|60609|41.828094|-87.655854|(41.82809412610231, -87.65585369468056)|t
28977|2535783|RESTAURANT MIRO'SS INC.|Restaurant|2128 W CERMAK RD |CHICAGO|IL|60608|41.852229|-87.679483|(41.852228609798445, -87.67948332568864)|t
28978|2535789|WEREWOLF COFFEE|Restaurant|1765 N ELSTON AVE |CHICAGO|IL|60622|41.914743|-87.664978|(41.9147426090437, -87.66497832743869)|t
28979|2535792|HI-VIBE|Restaurant|222 W MERCHANDISE MART PLZ STE 200|CHICAGO|IL|60654|41.888074|-87.634955|(41.8880742810662, -87.63495520292739)|t
28980|2535794|HI-VIBE|Restaurant|942-944 W HURON ST |CHICAGO|IL|60642|41.895132|-87.651813|(41.89513208866283, -87.65181321584753)|t
28981|2535796|TWISTED  LAMB GRILL CO.|Restaurant|4630 N CUMBERLAND AVE |CHICAGO|IL|60656|41.963944|-87.836838|(41.963944039487664, -87.83683828629411)|t
28982|2535800|TNG ENTERPRISES, INC|Restaurant|742 W GARFIELD BLVD |CHICAGO|IL|60609|41.794424|-87.644439|(41.794424047248626, -87.64443871496657)|t
28983|2535825|ARAMARK AT DELOITTE|Restaurant|111 S WACKER DR |CHICAGO|IL|60606|41.880334|-87.636580|(41.88033409920658, -87.63658023772034)|t
28984|2535827|ARAMARK AT DELOITTE|Restaurant|111 S WACKER DR |CHICAGO|IL|60606|41.880334|-87.636580|(41.88033409920658, -87.63658023772034)|t
28985|2535828|ARAMARK AT DELOITTE|Restaurant|111 S WACKER DR |CHICAGO|IL|60606|41.880334|-87.636580|(41.88033409920658, -87.63658023772034)|t
28986|2535836|ALBANY LIQUORS AND FOOD|Grocery Store|3048 W FULLERTON AVE |CHICAGO|IL|60647|41.924855|-87.704168|(41.92485453942065, -87.7041675433878)|t
28987|2535839|ALBANY LIQUORS AND FOOD|Grocery Store|3048 W FULLERTON AVE |CHICAGO|IL|60647|41.924855|-87.704168|(41.92485453942065, -87.7041675433878)|t
28988|2535853|ALADDIN'S FOOD|Grocery Store|7465 S VINCENNES |CHICAGO|IL|60621|41.758183|-87.631196|(41.758182644396285, -87.63119556179362)|t
28989|2535858|HERO COFFEE|Restaurant|1912 N WESTERN AVE |CHICAGO|IL|60647|41.916186|-87.687524|(41.91618570053351, -87.68752368767451)|t
28990|2535859|HERO COFFEE|Restaurant|439 S DEARBORN ST|CHICAGO|IL|60605|41.875967|-87.629103|"
,  
(41.87596665467107, -87.6291027631683)"|t
28991|2535860|HERO COFFEE|Restaurant|2111 W ROSCOE ST |CHICAGO|IL|60618|41.943071|-87.681355|(41.94307105046144, -87.68135522357547)|t
28992|2535883|CHINA CAFE|Restaurant|2300-2302 S WENTWORTH AVE |CHICAGO|IL|60616|41.850939|-87.632120|(41.850939392805564, -87.63212018252484)|t
28993|2535917|Bakin' & Eggs|Restaurant|3120 N LINCOLN AVE |CHICAGO|IL|60657|41.938316|-87.666985|(41.93831551739877, -87.66698473691667)|t
28994|2535919|UNIVERSITY KIDS EARLY LEARNING CENTER, INC.|Children's Services Facility|6420-6422 S COTTAGE GROVE AVE|CHICAGO|IL|60637|41.777938|-87.606022|"
,  
(41.77793756185611, -87.60602189591252)"|t
28995|2535924|CURRY ON FIRE|Restaurant|1030 W TAYLOR ST|CHICAGO|IL|60607|41.869597|-87.652349|"
,  
(41.86959706650426, -87.6523490175014)"|t
28996|2535929|H MART|Grocery Store|711 W JACKSON BLVD|CHICAGO|IL|60661|41.877872|-87.644509|"
,  
(41.877871738631804, -87.64450945964906)"|t
28997|2535932|H MART|Grocery Store|711 W JACKSON BLVD |CHICAGO|IL|60661|41.877872|-87.644509|(41.877871738631804, -87.64450945964906)|t
28998|2535936|MY LITTLE STAR DAYCARE CENTER|Daycare Above and Under 2 Years|4315 W 63RD ST|CHICAGO|IL|60629|41.778455|-87.730730|"
,  
(41.77845463091804, -87.730729526912)"|t
28999|2535955|ALDI'S|Grocery Store|4500 N BROADWAY |CHICAGO|IL|60640|41.963789|-87.656606|(41.96378896425155, -87.65660649237587)|t
29000|2535966|THE DRUNKEN BEAN|Restaurant|400 E SOUTH WATER ST|CHICAGO|IL|60601|41.886634|-87.617413|"
,  
(41.886633519398195, -87.61741342043217)"|t
29001|2535968|DRINKS ON ME CATERING|Liquor|3931 S LEAVITT ST |CHICAGO|IL|60609|41.822136|-87.679851|(41.8221362187381, -87.67985107199425)|t
29002|2535972|CHIPOTLE MEXICAN GRILL #2923|Restaurant|41 W 87TH ST|CHICAGO|IL|60620|41.736151|-87.625842|"
,  
(41.73615053659739, -87.62584234039011)"|t
29003|2535983|GUSSIE'S HANDMADE ITALIAN|Restaurant|227 W NORTH AVE|CHICAGO|IL|60610|41.911042|-87.635826|"
,  
(41.91104231688869, -87.63582558404093)"|t
29004|2535984|TWO LIGHTS SEAFOOD & OYSTER|Restaurant|227 W NORTH AVE |CHICAGO|IL|60610|41.911042|-87.635826|(41.91104231688869, -87.63582558404093)|t
29005|2536005|VAPIANO|Restaurant|58 E ONTARIO ST |CHICAGO|IL|60611|41.893418|-87.625834|(41.893417621089505, -87.62583408631231)|t
29006|2536006|VAPIANO|Restaurant|58 E ONTARIO ST |CHICAGO|IL|60611|41.893418|-87.625834|(41.893417621089505, -87.62583408631231)|t
29007|2536007|TSUKIJI FISH MARKET|Restaurant|222 W MERCHANDISE MART PLZ |CHICAGO|IL|60654|41.888074|-87.634955|(41.8880742810662, -87.63495520292739)|t
29008|2536010|L'PATRON|Mobile Food Preparer|2300 S THROOP ST |CHICAGO|IL|60608|41.850451|-87.658798|(41.85045102427, -87.65879785567869)|t
29009|2536021|THE DRUNKEN BEAN|Restaurant|400 E SOUTH WATER ST |CHICAGO|IL|60601|41.886634|-87.617413|(41.886633519398195, -87.61741342043217)|t
29010|2536038|BOELTER|Catering|1071 W DIVISION ST |CHICAGO|IL|60642|41.903422|-87.655377|(41.90342216922847, -87.65537671140846)|t
29011|2536047|WINTRUST ARENA|Restaurant|200 E CERMAK RD |CHICAGO|IL|60616|41.852998|-87.622194|(41.85299783272372, -87.6221944793621)|t
29012|2536048|WINTRUST ARENA|Restaurant|200 E CERMAK RD |CHICAGO|IL|60616|41.852998|-87.622194|(41.85299783272372, -87.6221944793621)|t
29013|2536049|WINTRUST ARENA|Restaurant|200 E CERMAK RD |CHICAGO|IL|60616|41.852998|-87.622194|(41.85299783272372, -87.6221944793621)|t
29014|2536097|SOLURI BROTHERS SANDWICH SHOP|Restaurant|601 W 43RD ST |CHICAGO|IL|60609|41.816155|-87.640884|(41.816155082491385, -87.64088352173687)|t
29015|25361|Shields ANNEX|School|4231 S TALMAN AVE|CHICAGO|IL|60632|41.816487|-87.690632|"
,  
(41.8164872692926, -87.69063241258704)"|t
29016|2536103|MUNCHIES|Restaurant|3900 W MADISON ST|CHICAGO|IL|60624|41.880865|-87.723376|"
,  
(41.880865155903734, -87.7233759677506)"|t
29017|2536110|SOMERSET/DEVEREAUX|Restaurant|1118 N STATE ST |CHICAGO|IL|60610|41.902312|-87.628497|(41.902311915686454, -87.62849738136275)|t
29018|25362|Shields Branch|School|4420 S Fairfield AVE |CHICAGO|IL|60632|41.813098|-87.693275|(41.81309751957612, -87.6932747396522)|t
29019|2536224|EL BUENO TACOS|Mobile Prepared Food Vendor|2300 S THROOP ST |CHICAGO|IL|60608|41.850451|-87.658798|(41.85045102427, -87.65879785567869)|t
29020|2536277|WEST WING LIVE LLC|Restaurant|2120 S JEFFERSON ST |CHICAGO|IL|60616|41.853619|-87.641880|(41.853618799140406, -87.6418796860035)|t
29021|2536299|AMBER'S COFFEE CAKE & MORE, LTD.|Bakery|7242 W TOUHY AVE |CHICAGO|IL|60631|42.011785|-87.808323|(42.01178507312264, -87.8083230070563)|t
29022|2536324|POKE POKE|Restaurant|118 S WABASH AVE|CHICAGO|IL|60603|41.880312|-87.626305|"
,  
(41.88031201794687, -87.62630467620856)"|t
29023|2536326|WIKIWIKI POKE|Restaurant|2665 N CLARK ST |CHICAGO|IL|60614|41.931351|-87.644121|(41.93135050842164, -87.64412118425226)|t
29024|2536348|RED BARREL|Restaurant|5214-5220 S ARCHER AVE|CHICAGO|IL|60632|41.800003|-87.735169|"
,  
(41.80000296677763, -87.73516926865643)"|t
29025|2536349|RED BARREL|Restaurant|5214-5220 S ARCHER AVE |CHICAGO|IL|60632|41.800003|-87.735169|(41.80000296677763, -87.73516926865643)|t
29026|2536373|G & S FOOD MART INC|Grocery Store|6600 S HALSTED ST |CHICAGO|IL|60621|41.774248|-87.644790|(41.77424811644649, -87.64478977456783)|t
29027|2536383|GZN INFANT SUITE|Children's Services Facility|521 E 71ST ST |CHICAGO|IL|60619|41.765657|-87.611944|(41.76565733973402, -87.61194442332632)|t
29028|2536392|HIMALAYAN RESTAURANT|Restaurant|606 S WABASH AVE|CHICAGO|IL|60605|41.874223|-87.626139|"
,  
(41.87422312847768, -87.62613908342945)"|t
29029|2536400|FAIRFIELD INN|Restaurant|216 E ONTARIO ST |CHICAGO|IL|60611|41.893479|-87.622218|(41.89347871976552, -87.62221752856762)|t
29030|2536421|ABU JENNA INC.|Grocery Store|135 S PULASKI RD |CHICAGO|IL|60624|41.878762|-87.725456|(41.87876156735198, -87.72545565871442)|t
29031|2536428|DEEN FOOD MART|Grocery Store|5360 W DIVISION ST |CHICAGO|IL|60651|41.902305|-87.760658|(41.90230474661144, -87.76065826255068)|t
29032|2536436|SOUTHERN CUT BARBECUE CAFE|Restaurant|20 W KINZIE |CHICAGO|IL|60654|41.889352|-87.628849|(41.889352033013864, -87.62884885027287)|t
29033|2536449|DUNKIN DONUTS|Restaurant|309 W CHICAGO AVE |CHICAGO|IL|60654|41.896458|-87.636098|(41.8964577550414, -87.63609804227903)|t
29034|2536451|ARCHER C INC|Restaurant|6401 W ARCHER AVE |CHICAGO|IL|60638|41.792236|-87.781856|(41.79223626280638, -87.78185616795919)|t
29035|2536454|DUNKIN DONUTS|Restaurant|201 W MADISON ST |CHICAGO|IL|60606|41.881835|-87.633897|(41.88183546590967, -87.63389738860116)|t
29036|2536455|DUNKIN DONUTS|Restaurant|406 S MICHIGAN AVE |CHICAGO|IL|60605|41.876800|-87.624432|(41.87679979571103, -87.62443233487531)|t
29037|2536458|JERK FACTORY|Restaurant|225 E 47TH ST |CHICAGO|IL|60653|41.809219|-87.620035|(41.80921877834854, -87.62003481112403)|t
29038|2536462|DUNKIN DONUTS|Restaurant|108 N STATE ST |CHICAGO|IL|60602|41.883423|-87.628022|(41.88342263701488, -87.62802165207536)|t
29039|2536465|DAMENZO'S|Restaurant|901-903 W 35TH ST |CHICAGO|IL|60609|41.830620|-87.647753|(41.830619546460845, -87.64775315527635)|t
29040|2536466|DAMENZO'S|Restaurant|901-903 W 35TH ST |CHICAGO|IL|60609|41.830620|-87.647753|(41.830619546460845, -87.64775315527635)|t
29041|2536482|ST. MICHAEL PETRO|Grocery Store|2700-2712 W 51ST ST |CHICAGO|IL|60632|41.801139|-87.691624|(41.801139341974086, -87.6916240486938)|t
29042|2536487|SALUD ES VIDA|Restaurant|6323 W BELMONT AVE |CHICAGO|IL|60634|41.938232|-87.784435|(41.93823154736274, -87.78443477974331)|t
29043|2536489|DOG HAUS|Restaurant|2464-2466 N LINCOLN AVE|CHICAGO|IL|60614|41.926745|-87.650790|"
,  
(41.92674471870681, -87.65078998020067)"|t
29044|2536490|DOG HAUS|Restaurant|2464-2466 N LINCOLN AVE |CHICAGO|IL|60614|41.926745|-87.650790|(41.92674471870681, -87.65078998020067)|t
29045|2536493|BROOKLYN FOOD & DELI|Grocery Store|5431 W Chicago AVE |CHICAGO|IL|60651|41.894769|-87.761974|(41.89476941876594, -87.76197389292327)|t
29046|25365|SUBWAY|Restaurant|726 E 87TH ST |CHICAGO|IL|60619|41.736740|-87.606193|(41.73673978336207, -87.60619323103063)|t
29047|2536509|MILD2 SPICY|Restaurant|714 W DIVERSEY PKWY|CHICAGO|IL|60614|41.932864|-87.647246|"
,  
(41.932863882151885, -87.64724608217887)"|t
29048|2536518|SLIMS PIT STOP CONVENIENCE SHOP|Grocery Store|5759 W DIVISION ST |CHICAGO|IL|60651|41.901962|-87.770443|(41.9019624619225, -87.77044307861766)|t
29049|2536548|FRUNCHROOM|Restaurant|4042 N MILWAUKEE AVE |CHICAGO|IL|60641|41.954143|-87.748751|(41.954142628314095, -87.74875050321968)|t
29050|2536549|DUNKIN DONUTS|Restaurant|2337 N CICERO AVE|CHICAGO|IL|60639|41.923550|-87.746134|"
,  
(41.92354968840358, -87.7461338752981)"|t
29051|2536551|SYDNEY MAROVITZ GOLF COURSE|Restaurant|3600 N RECREATION DR|CHICAGO|IL|60613|41.948866|-87.643034|"
,  
(41.9488655712457, -87.64303424515734)"|t
29052|2536557|DUNKIN DONUTS|Restaurant|4644 W DIVERSEY AVE|CHICAGO|IL|60639|41.931680|-87.743722|"
,  
(41.93168044448686, -87.74372188040194)"|t
29053|2536562|DUNKIN DONUTS|Restaurant|4755 N KIMBALL AVE|CHICAGO|IL|60625|41.968200|-87.713208|"
,  
(41.96820018167654, -87.71320846627894)"|t
29054|2536568|MMG W. JACKSON IL, INC.|Restaurant|111 W JACKSON BLVD |CHICAGO|IL|60604|41.878034|-87.631171|(41.87803442833617, -87.63117140697915)|t
29055|2536576|SABROSO! MEXICAN GRILL|Restaurant|941 N DAMEN AVE |CHICAGO|IL|60622|41.898984|-87.676992|(41.89898444436084, -87.67699241226124)|t
29056|2536589|SMALL CHEVAL|Restaurant|150 N RIVERSIDE PLZ|CHICAGO|IL|60606|41.885089|-87.638406|"
,  
(41.88508945576888, -87.63840559417186)"|t
29057|2536590|SMALL CHEVAL|Restaurant|150 N RIVERSIDE PLZ |CHICAGO|IL|60606|41.885089|-87.638406|(41.88508945576888, -87.63840559417186)|t
29058|2536592|PORTER KITCHEN AND DECK|Restaurant|150 N RIVERSIDE PLZ|CHICAGO|IL|60606|41.885089|-87.638406|"
,  
(41.88508945576888, -87.63840559417186)"|t
29059|2536593|PORTER KITCHEN AND DECK|Restaurant|150 N RIVERSIDE PLZ |CHICAGO|IL|60606|41.885089|-87.638406|(41.88508945576888, -87.63840559417186)|t
29060|2536599|TREE HOUSE ANIMAL FOUNDATION|Animal Shelter Cafe Permit|7225 N WESTERN AVE |CHICAGO|IL|60645|42.013050|-87.690096|(42.01305045298672, -87.69009607266406)|t
29061|2536625|HOWARD CAFE|Restaurant|1418 W HOWARD ST |CHICAGO|IL|60626|42.019346|-87.666867|(42.01934594494819, -87.66686650286474)|t
29062|2536639|NOAH'S ARK CHRISTIAN DAYCARE INC|Daycare Above and Under 2 Years|10951 S MICHIGAN AVE|CHICAGO|IL|60628|41.694740|-87.620636|"
,  
(41.69474039388451, -87.62063554039214)"|t
29063|2536664|HALE FAMILY MCDONALD'S|Restaurant|2425 E 79TH ST|CHICAGO|IL|60649|41.751634|-87.565161|"
,  
(41.751633598975936, -87.56516065093352)"|t
29064|2536669|FAMILY DOLLAR #31994|Grocery Store|7544 S STONY ISLAND AVE |CHICAGO|IL|60649|41.757396|-87.586251|(41.7573962131662, -87.58625101198423)|t
29065|2536670|MI RANCHITO FOOD MARKET|Grocery Store|5700 W DIVERSEY AVE |CHICAGO|IL|60639|41.931353|-87.768740|(41.931352870656816, -87.768740112349)|t
29066|2536692|CLARK HAUS|Grocery Store|5059 N CLARK ST |CHICAGO|IL|60640|41.974214|-87.668042|(41.97421448004309, -87.6680424655499)|t
29067|2536694|CLARK HAUS|Grocery Store|5059 N CLARK ST |CHICAGO|IL|60640|41.974214|-87.668042|(41.97421448004309, -87.6680424655499)|t
29068|2536700|PITTMASTER, LLC/WRIGLEY BBQ|Restaurant|3555-3557 N BROADWAY |CHICAGO|IL|60657|41.947050|-87.646931|(41.94704993176384, -87.64693051797316)|t
29069|2536722|YUEN'S CHINESE KITCHEN|Restaurant|7357 N CLARK ST |CHICAGO|IL|60626|42.015449|-87.674959|(42.015448985777354, -87.67495947642063)|t
29070|2536726|MILD2 SPICY|Restaurant|714 W DIVERSEY PKWY |CHICAGO|IL|60614|41.932864|-87.647246|(41.932863882151885, -87.64724608217887)|t
29071|2536745|POP'S ITALIAN BEEF-OLDTOWN, CHICAGO|Restaurant|155-159 W NORTH AVE |CHICAGO|IL|60610|41.911052|-87.633843|(41.91105213184539, -87.63384300454469)|t
29072|2536746|POP'S ITALIAN BEEF-OLDTOWN, CHICAGO|Restaurant|155-159 W NORTH AVE |CHICAGO|IL|60610|41.911052|-87.633843|(41.91105213184539, -87.63384300454469)|t
29073|2536770|TAQUERIA OCHOA'S #2|Restaurant|3107 W 71ST ST |CHICAGO|IL|60629|41.764300|-87.700699|(41.76429990022238, -87.70069889807027)|t
29074|2536786|CALIFORNIA SUB & FAST FOOD INC|Restaurant|2804 W ROOSEVELT RD |CHICAGO|IL|60612|41.866618|-87.696128|(41.86661768213301, -87.6961280297636)|t
29075|2536798|TACOS EL TIO 2 INC.|Restaurant|5737 W BELMONT AVE|CHICAGO|IL|60634|41.938413|-87.770435|"
,  
(41.93841272966437, -87.77043454131243)"|t
29076|2536799|BUONA|Restaurant|613-617 N MCCLURG CT|CHICAGO|IL|60611|41.893119|-87.617583|"
,  
(41.893119147361546, -87.6175825016648)"|t
29077|25368|HELLAS PASTRY SHOP|Bakery|2627 W LAWRENCE AVE |CHICAGO|IL|60625|41.968452|-87.694959|(41.968451948317814, -87.69495943474243)|t
29078|2536800|BUONA|Restaurant|613-617 N MCCLURG CT |CHICAGO|IL|60611|41.893119|-87.617583|(41.893119147361546, -87.6175825016648)|t
29079|2536802|AMERICAN GLORY FOOD CART|Mobile Prepared Food Vendor|2300 S THROOP ST |CHICAGO|IL|60608|41.850451|-87.658798|(41.85045102427, -87.65879785567869)|t
29080|25371|Shoesmith|School|1330 E 50th St (5000S)|CHICAGO|IL|60615|41.804321|-87.593922|"
,  
(41.80432122438387, -87.5939222603927)"|t
29081|25375|BASKIN ROBBINS|Unknown|1400 E 53RD ST |CHICAGO|IL|60615|41.799622|-87.591720|(41.79962235142029, -87.59172040988271)|t
29082|2537640|UCSN ST. MARK / HUMBOLDT CAMPUS|School|2510 W CORTEZ |CHICAGO|IL|60622|41.900371|-87.689928|(41.900370715989986, -87.6899281058802)|t
29083|25381|Shoop|School|1460 W 112th St (11200S)|CHICAGO|IL|60643|41.690494|-87.659272|"
,  
(41.690493538173016, -87.65927194463526)"|t
29084|25391|SCHMID|School|9755 S Greenwood (1100E)|CHICAGO|IL|60628|41.717018|-87.596896|"
,  
(41.717017719239806, -87.59689621584579)"|t
29085|25401|SMYSER ELEMENTARY SCHOOL|School|4310 N Melvina|CHICAGO|IL|60634|41.958890|-87.782012|"
,  
(41.95889036698026, -87.78201198466297)"|t
29086|25411|Smyth|School|1059 W 13th   (1300S) ST|CHICAGO|IL|60608|41.865323|-87.653470|"
,  
(41.865323467094825, -87.65347031235828)"|t
29087|25412|Joyner CPC|School|1315 S Blue Island (1300S) |CHICAGO|IL|60608|41.865052|-87.654851|(41.865051671436724, -87.65485147953218)|t
29088|2541741|LAS CEREZAS INC.|Restaurant|6659 S CICERO AVE |CHICAGO|IL|60638|41.771223|-87.741910|(41.77122269655533, -87.74191038750742)|t
29089|2541742|PINK SQUIRREL|TAVERN|2414 N MILWAUKEE AVE |CHICAGO|IL|60647|41.924992|-87.700985|(41.92499166002072, -87.70098525698502)|t
29090|2541743|PINK SQUIRREL|TAVERN|2414 N MILWAUKEE AVE|CHICAGO|IL|60647|41.924992|-87.700985|"
,  
(41.92499166002072, -87.70098525698502)"|t
29091|2541765|DUNNING POUR HOUSE|Restaurant|7718 W ADDISON ST|CHICAGO|IL|60634|41.945309|-87.820427|"
,  
(41.9453094646909, -87.82042719380131)"|t
29092|2541768|FINA ESTAMPA PERU INC.|Restaurant|5210 W DIVERSEY AVE|CHICAGO|IL|60639|41.931503|-87.756925|"
,  
(41.93150296018673, -87.7569254461243)"|t
29093|2541791|WRAP IT UP|Mobile Food Preparer|2300 S THROOP ST|CHICAGO|IL|60608|41.850451|-87.658798|"
,  
(41.85045102427, -87.65879785567869)"|t
29094|2541850|CHECKERS DRIVE-IN RESTAURANTS, INC|Restaurant|6301 S ASHLAND AVE |CHICAGO|IL|60636|41.779376|-87.664072|(41.77937593571122, -87.66407209129771)|t
29095|2541853|O'S DONUTS & CAFE INC|Restaurant|7601 S CICERO AVE |CHICAGO|IL|60652|41.754660|-87.741385|(41.75466012439374, -87.74138475860521)|t
29096|2541870|L & L LP INFANT, CORP.|Daycare (Under 2 Years)|2346 N CLARK ST|CHICAGO|IL|60614|41.924924|-87.640223|"
,  
(41.92492414839932, -87.64022308968053)"|t
29097|2541873|L&L LV INFANT, CORP|Children's Services Facility|1228 W BELMONT AVE|CHICAGO|IL|60657|41.939930|-87.660105|"
,  
(41.9399302017708, -87.66010549063832)"|t
29098|2541892|TINY TOT DAYCARE|Children's Services Facility|2706-2712 N LARAMIE AVE|CHICAGO|IL|60639|41.929834|-87.756508|"
,  
(41.92983429526746, -87.75650794095611)"|t
29099|2541926|TORRES RESTAURANT GROUP|Restaurant|100 E ERIE ST |CHICAGO|IL|60611|41.894229|-87.625385|(41.894228848999006, -87.62538475899568)|t
29100|2541969|AAA CATERING SERVICES|Mobile Food Dispenser|1204 W 36TH PL |CHICAGO|IL|60609|41.828094|-87.655854|(41.82809412610231, -87.65585369468056)|t
29101|2541970|AAA CATERING SERVICE|Mobile Food Dispenser|1204 W 36TH PL |CHICAGO|IL|60609|41.828094|-87.655854|(41.82809412610231, -87.65585369468056)|t
29102|2541987|THE PICNIC BASKET|Restaurant|4102 N PULASKI RD |CHICAGO|IL|60641|41.955622|-87.727819|(41.95562227900288, -87.72781945058495)|t
29103|2541989|BACKLOT COFFEE / BC IRVING PARK LLC|Restaurant|3982 N AVONDALE AVE |CHICAGO|IL|60641|41.953340|-87.732027|(41.95333998629583, -87.73202749084835)|t
29104|2541992|SSP AMERICA, INC|Restaurant|5757 W 59TH ST|CHICAGO|IL|60638|41.785193|-87.766753|"
,  
(41.78519267395424, -87.7667534323291)"|t
29105|2541993|MIDTOWN ATHLETIC CLUB AND HOTEL|Restaurant|2444 N ELSTON AVE|CHICAGO|IL|60647|41.925727|-87.678440|"
,  
(41.92572687055307, -87.67843954111356)"|t
29106|2541994|MIDTOWN ATHLETIC CLUB AND HOTEL|Restaurant|2444 N ELSTON AVE|CHICAGO|IL|60647|41.925727|-87.678440|"
,  
(41.92572687055307, -87.67843954111356)"|t
29107|2541997|MIDTOWN ATHLETIC CLUB AND HOTEL|Restaurant|2444 N ELSTON AVE|CHICAGO|IL|60647|41.925727|-87.678440|"
,  
(41.92572687055307, -87.67843954111356)"|t
29108|2542031|Flight Club|Restaurant|111 W Wacker DR|CHICAGO|IL|60601|41.886707|-87.631408|"
,  
(41.886706842036986, -87.63140795865142)"|t
29109|2542032|Flight Club|Restaurant|111 W Wacker DR |CHICAGO|IL|60601|41.886707|-87.631408|(41.886706842036986, -87.63140795865142)|t
29110|2542042|MC DONALD'S #3901|Restaurant|2317 N CICERO AVE |CHICAGO|IL|60639|41.922931|-87.746119|(41.922931042553756, -87.74611947794307)|t
29111|2542051|GIBSONS ITALIA|Restaurant|233 N CANAL ST |CHICAGO|IL|60606|41.886776|-87.639738|(41.88677620405195, -87.6397377275293)|t
29112|2542067|TARGET STORE T-3214|Grocery Store|3300 N ASHLAND AVE|CHICAGO|IL|60657|41.941566|-87.668860|"
,  
(41.94156585778224, -87.6688604029088)"|t
29113|2542069|TARGET STORE T-3214|Grocery Store|3300 N ASHLAND AVE|CHICAGO|IL|60657|41.941566|-87.668860|"
,  
(41.94156585778224, -87.6688604029088)"|t
29114|2542071|OPEN OUTCRY|Restaurant|10932 S WESTERN AVE |CHICAGO|IL|60643|41.694623|-87.681394|(41.69462309445644, -87.68139382337692)|t
29115|2542078|MCDONALD'S|Restaurant|4946 N MILWAUKEE AVE |CHICAGO|IL|60630|41.970678|-87.763429|(41.9706775856096, -87.76342894418006)|t
29116|2542080|MCDONALD|Restaurant|2635 N CLARK ST|CHICAGO|IL|60614|41.930553|-87.643649|"
,  
(41.93055344663201, -87.64364878506521)"|t
29117|2542087|SMALL WONDERS ACAMEDY INC|Children's Services Facility|2468-2470 E 75TH ST |CHICAGO|IL|60649|41.759131|-87.563640|(41.7591313474105, -87.56363979069913)|t
29118|2542090|FRESHII RESTAURANT|Restaurant|151 N STATE ST |CHICAGO|IL|60601|41.884524|-87.627765|(41.88452436176266, -87.6277645489575)|t
29119|2542095|TED'S PLACE|Restaurant|4425 N CENTRAL AVE|CHICAGO|IL|60630|41.961236|-87.767122|"
,  
(41.96123554915083, -87.7671215676582)"|t
29120|2542098|CO-OPTIM WEST LOOP, LLC.|BAR|550 W WASHINGTON BLVD |CHICAGO|IL|60661|41.883286|-87.641747|(41.88328561813559, -87.64174676077212)|t
29121|2542125|STOP AND SHOP FOODS, INC.|Grocery Store|207 E 71ST ST |CHICAGO|IL|60619|41.765509|-87.619756|(41.765508831860295, -87.6197557421115)|t
29122|2542146|EL MARIACHI DE LOS COMPADRES INC|Restaurant|4929 W IRVING PARK RD |CHICAGO|IL|60641|41.953264|-87.751092|(41.953263831201625, -87.7510919961523)|t
